m/z,RT [min],Name,Tags,Foston_Ex_1-2 (F6),Foston_Ex_1-9 (F7),Foston_Ex_1-10 (F8),Foston_Ex_1-11 (F9),Foston_Ex_1-12 (F10),Foston_Ex_1-13 (F11),Foston_Ex_1-14 (F12),Foston_Ex_1-21 (F13),Foston_Ex_1-22 (F14),Foston_Ex_1-23 (F15),Foston_Ex_1-24 (F16),Foston_Ex_1-25 (F17),Foston_Ex_1-26 (F18),Foston_Ex_1-33 (F19),Foston_Ex_1-34 (F20),Foston_Ex_1-35 (F21),Foston_Ex_1-36 (F22),Foston_Ex_1-37 (F23),Foston_Ex_1-38 (F24),Foston_Ex_1-45 (F25),Foston_Ex_1-46 (F26),Foston_Ex_1-47 (F27),Foston_Ex_1-48 (F28),Foston_Ex_1-49 (F29),Foston_Ex_1-50 (F30),Foston_Ex_4-1 (F31),Foston_Ex_4-2 (F32),Foston_Ex_4-3 (F33),Foston_Ex_4-4 (F34),Foston_Ex_4-5 (F35),Foston_Ex_4-6 (F36),Foston_Ex_4-7 (F37),Foston_Ex_4-8 (F38),Foston_Ex_4-9 (F39),Foston_Ex_4-10 (F40),Foston_Ex_4-11 (F41),Foston_Ex_4-12 (F42),Foston_Ex_4-16 (F43),Foston_Ex_4-17 (F44),Foston_Ex_4-18 (F45),Foston_Ex_4-19 (F46),Foston_Ex_4-20 (F47),Foston_Ex_4-21 (F48),Foston_Ex_4-22 (F49),Foston_Ex_4-23 (F50),Foston_Ex_4-24 (F51),Foston_Ex_4-25 (F52),Foston_Ex_4-26 (F53),Foston_Ex_4-27 (F54),Foston_Ex_4-28 (F55),Foston_Ex_4-32 (F56),Foston_Ex_4-33 (F57),Foston_Ex_4-34 (F58),Foston_Ex_4-35 (F59),Foston_Ex_4-36 (F60),Foston_Ex_4-37 (F61),Foston_Ex_4-38 (F62),Foston_Ex_4-39 (F63),Foston_Ex_4-40 (F64),Foston_Ex_4-41 (F65),Foston_Ex_4-42 (F66),Foston_Ex_4-43 (F67),Foston_Ex_4-44 (F68),Foston_Ex_4-48 (F69),Foston_Ex_4-49 (F70),Foston_Ex_4-50 (F71),Foston_Ex_4-51 (F72),Foston_Ex_4-52 (F73),Foston_Ex_4-53 (F74),Foston_Ex_4-54 (F75),Foston_Ex_4-55 (F76),Foston_Ex_4-56 (F77),Foston_Ex_4-57 (F78),Foston_Ex_4-58 (F79),Foston_Ex_4-59 (F80),Foston_Ex_4-60 (F81),Foston_Ex_4-64 (F82)
275.07797,2.875,Unknown 422,MS2 available,24411691.12,13532003.52,12323105.66,13527446.43,15745945.68,14624030.84,15070214.19,34790.06257,36374.8227,33735.59005,34044.88939,34424.91202,35851.02529,978411.9991,2737367.532,120640.3346,33969.30511,39985.02455,35279.56156,2391825.253,3785683.548,3314716.886,536121.0522,96204.92072,1050021.974,38399.87027,38282.54986,36022.4245,33975.04293,35435.23762,35707.24513,35186.51348,35812.08409,38793.87328,36234.73542,35597.34708,36817.17651,38845.1703,34907.52153,36821.27904,37649.89788,35408.80291,40326.12757,35400.94459,35155.87238,38357.30162,36768.04043,37610.41859,36009.76233,35416.00332,37188.65086,34473.97056,34587.08813,34809.84411,33421.67897,36925.47105,33737.74049,33359.90522,34163.23427,33436.77374,36072.41702,36911.22391,34704.26995,35030.33301,55199.42327,36324.93103,240458.4121,2017726.378,3210183.752,2865510.956,36093.73457,39789.38734,35692.73114,36682.5138,37566.87913,34998.6978,25255015.11
224.12803,4.831,Unknown 423,MS2 available,42314561,33496254.29,30466983.34,33124976.13,29518200.41,40224315.33,31355821.04,41133245.41,38061738.12,41655183.39,48322887.6,47532198.79,43349286.8,21292963.98,26989464.87,10287093.9,44690108.13,40057642.58,9320401.141,26063233.93,23796364.06,15781590.57,11941379.24,33929127.12,42560007.29,47242229.48,12933774.56,49940675.91,49602979.66,54300096.4,49646078.82,53532393.5,48784425.11,34052235.61,40691495.81,45321589.5,52240430.18,48152692.64,51743035.58,48252444.42,47455080.55,15795084.5,42352642.76,44868995.27,42033693.83,33170993.79,11644136.5,47121368.54,48651232.18,45739522.55,54428493.71,49693813.53,48996306.06,47936200.58,50612946.42,41875510.76,52511490.75,13789192.62,31853986.19,48248317.71,43351956.26,42927053.46,47166886.29,39587752.09,38999415.43,48038489.56,40185607.75,27748716.22,42329022.87,30765009.91,26098183.96,27838527.37,5282376.184,42245056.3,61429804.01,47486175.57,33439010.68
289.07075,3.169,Unknown 424,MS2 available,11316367.71,5347400.104,6249337.053,5222852.385,5189161.279,4172870.793,6397526.094,16535.10872,19141.33279,16535.56185,16120.91617,16463.11975,16303.0355,1034773.011,82567.6414,782711.1564,16692.07033,22960.29654,18025.23723,1853180.219,2147009.835,2342634.458,28443.51452,30343.29773,121231.8306,16487.24497,16674.40811,16438.16249,17145.3579,16645.39196,16932.26644,16664.4816,16812.44666,16230.058,16324.39917,17450.88383,16835.22908,29725.59482,16698.71556,16656.89649,16884.71009,16656.11341,16604.41759,17069.71877,16876.87646,17145.98693,17046.28988,16701.75696,16149.28048,16268.76629,16502.68997,16381.49632,16229.6563,16286.12681,16294.81953,16178.90387,15908.43249,16167.21182,16114.69623,17403.66093,16399.78305,16602.54535,16448.01811,16527.68776,29058.22516,16608.14059,29421.91728,692611.6804,1445347.929,1354710.377,17937.75979,17154.17102,17571.49242,16622.44322,16750.2795,16647.43623,13638285.11
209.08079,4.653,Unknown 425,MS2 available,9532.916204,3195295.836,2292413.913,3268738.003,351521.5627,361620.1785,488939.3884,11035.19521,5870127.899,10946.02683,9490.51253,9683.497253,9315.29086,28940554.93,62460045.17,19384871.88,9457.560774,1067865.647,10225.01597,22289093.2,8115211.104,11830159.54,636839.6564,819515.5686,10394.26717,9730.766314,10054.35153,10250.5694,10215.3508,10162.31548,10009.23021,9774.670195,9885.932298,9519.738147,9245.417285,10133.58545,9824.44225,16932.51753,9825.132125,9728.307847,10121.98788,10065.25806,9928.542989,10263.86934,10435.42869,10327.61103,10796.23703,10085.94127,10061.57801,9752.562437,11349.53986,9598.279373,9783.533687,9703.78152,9780.064205,9500.788185,9639.750406,10492.22039,10524.54276,10522.71256,10336.18666,9792.200284,9997.358082,9971.175114,10823809.82,10025.4242,1820211.334,8324681.341,15256224.49,17403105.53,12774.6528,12116.59972,1418824.059,10585.98553,9566.829874,10894.60609,9614.56542
112.08688,4.541,Unknown 426,MS2 available,17729.34902,17931534.76,16052406.32,15948466.08,14087147.68,15712293.42,17667903.19,19144.12892,19320.5785,18138.14694,18414.51174,17763.09881,17528.18462,5774710.009,5820149.51,4741915.488,17336.03404,19465.32836,18529.16244,3491849.208,462875.5863,3891692.707,8174926.325,6526116.153,6538705.978,18021.46448,21256.06938,18500.49155,22430.6196,18263.71844,21024.17976,18836.91168,18858.81371,17914.81215,18410.62325,18932.80078,18657.6035,22708.84662,18341.28756,18806.92833,19105.90586,21296.05717,20250.00499,22313.87694,18405.31476,19535.50515,19666.31058,18395.82832,18622.88625,17784.7101,24326.60211,17947.93877,18228.23656,18549.3454,18431.53914,17836.33455,17923.01423,19184.60203,18613.77938,19216.44089,17818.19161,17826.24297,17884.16113,18047.40559,3692608.132,18852.3141,6223597.464,386282.5053,199993.2525,20694.50341,20306.45474,20040.48635,22229.37472,19051.64306,17560.74522,18746.59884,18437.21799
128.07056,5.22,Unknown 427,MS2 available,15876.44229,4903316.496,4582005.595,4645011.195,4163700.82,4219536.626,3517154.439,18848.2495,870301.4468,18841.77181,15945.69473,15753.88706,14966.56096,3381445.266,4424602.087,3589427.286,16096.09819,431660.7165,17876.7712,4518236.236,4548660.534,3796372.984,1570822.378,3942942.487,2354173.395,1610429.377,1035262.999,3116388.999,1071291.465,2164082.656,1068302.543,606646.9219,697210.5632,17083.18993,135344.6665,674279.5422,129473.0025,19096.44139,890435.0768,514144.9751,674126.5542,489986.0277,133063.8506,927269.2965,362402.8008,790697.0978,1019559.888,19545.40716,18403.00601,17972.20467,16930.32145,16355.10794,16932.41435,17788.1477,17435.61301,17650.25108,17008.17285,1237613.671,176480.8802,738718.5514,17133.36073,19038.05335,16422.36254,17667.55782,4666209.223,830128.6531,4134908.326,3951452.859,3808644.849,3647399.121,3077011.212,2235504.477,10486826.52,17922.07582,17761.91305,18799.16392,70918.09806
262.09194,5.39,Unknown 428,MS2 available,11274.73215,48847531.84,84023839.35,82859060.91,10318276.21,31129183.37,17524112.96,13220178.99,36977545.65,18117674.38,284771.5719,413239.0466,9239.041761,105700905.6,126907841.3,124357285.4,101906.6296,26719002.33,25670557.64,68168711.91,40610802.9,67364257.31,6280679.037,11950030.29,9226.123788,9963.375564,9987.611029,9526.660703,10436.51284,10599.02295,10784.73899,9865.432667,10207.01924,8297.798476,11402.69165,12163.86452,10714.16488,3209276.905,10319.15822,9836.748554,11146.93536,211726.5032,1468756.355,2640124.631,592734.8956,872364.7283,12490.4494,23452758.8,26778939.8,15791494.14,10799.20136,9956.564665,5623955.448,10233.92737,10751.02605,10197.7434,2154126.633,1082844.419,338096.4471,199519.5369,37369485.2,21350882.07,26490936.66,9611.666401,40468866.99,10005.74137,2708864.834,68088031.76,40342183.78,69289857.5,4859505.128,9536672.835,57357273.56,10739325.66,11058362.55,17356767.5,10050.87303
262.09199,5.27,Unknown 429,MS2 available,10254.4687,1695522.37,5896704.032,2173033.614,214646.8992,13353.84859,17524112.96,13605109.1,37324434.57,17215549.89,505044.1244,779644.328,385853.8422,71047936.51,76226496.43,85507533.66,360049.1137,31157806.64,31149315.43,16384394.41,10575990.76,22811606.23,6004583.966,4745586.622,10710.42051,11366.66245,11828.14736,10287.51831,11391.90859,10393.43586,10679.3529,10918.90389,10917.93224,11164.24626,11428.0164,12697.22347,11749.25866,3143770.765,10671.85223,11008.20685,10904.40023,360900.2668,1006276.557,3326717.132,1075929.629,1259048.307,13095.49068,20398923.31,32073016.62,21548460.24,1379864.684,10630.09574,5623955.448,11356.98222,123036.2679,10849.67959,2154126.633,1372846.081,747794.2856,246947.5472,40781223.46,21037630.23,37255372.01,11581.313,18857476.75,10628.88852,1286979.505,24363675.95,25578544.27,38861160.7,4463466.047,9536672.835,38379799.73,15634760.6,4687115.615,21971186.47,11202.41653
296.11277,4.931,Unknown 430,MS2 available,10230.03715,3629343.398,9091077.456,9275864.842,9916934.461,2292607.859,2207219.235,51201204.24,30822876.31,35761010.38,9842.153798,10196.97558,9718.302928,9342522.937,13833282.6,9894025.351,12278.05156,12342.68781,13781.07033,13306945.41,6350597.223,6769424.95,1378005.505,6936374.015,11419.22946,9900.562501,10576.31634,10653.31893,12600.06583,10189.8612,11364.0642,11445.55302,11973.53266,9928.528073,10535.19966,11933.56216,11384.84383,11880.03133,10611.58292,10899.26415,11102.53234,12671.80221,10510.23524,284488.6784,548162.0092,374476.7122,359416.3795,757151.8237,873078.5937,1161021.21,11018.12579,10601.8802,11225.63975,10282.34769,11030.72151,10135.25532,10464.94635,865773.1977,1053709.512,336034.0795,509981.6727,549929.3582,571209.0221,10392.60565,689741.6612,10873.01417,40510.93447,4836807.322,4467157.473,3592705.635,943764.3132,982436.8756,17322.31002,762885.2062,9987.831663,1899804.864,9889.878289
129.06587,4.949,Unknown 431,MS2 available,9880915.22,6540308.1,6072949.454,5078270.374,6997433.098,4815897.883,7982227.854,6047289.696,4735671.791,6926647.931,7661277.049,7819482.086,6000893.735,2127851.645,2273747.789,2065369.464,7655944.046,4156742.022,5786196.44,3160338.831,3158518.231,3546993.812,3253725.207,2857184.844,3753891.841,5684990.491,3973663.445,14953147.73,10783404.64,15085287.38,11211472.93,15526754.53,12998385.61,2076581.254,11536518.15,9588068.208,9196738.02,7519128.702,15059674.07,12443651.65,9589124.293,8603459.036,2779184.973,9032143.775,8744859.989,10660564.64,7472325.734,8315454.971,10914121.18,9240570.934,5442484.341,8776323.525,10245586.75,10906864.74,10846385.94,5429638.065,16358987.33,10447692.73,8822653.815,9268832.076,6007017.183,2507195.636,7575702.121,9573840.614,3213121.511,10882655.63,1783834.777,3763846.442,3740464.836,4026899.981,8454785.003,4609391.068,2449144.925,8721155.834,2311661.935,9896006.101,2399444.563
129.06587,1.801,Unknown 432,MS2 available,34785.4817,33736.98622,36704.41314,34434.28192,531611.4307,361869.8694,33920.25118,3325862.72,3318046.047,2819291.956,5615540.903,4277779.909,3530048.02,3598745.156,4463713.505,4019333.105,5207954.404,4626790.783,4397223.358,499551.1065,2063344.91,3223137.682,5994804.547,4203546.4,3288777.405,33265.88285,1357897.488,29745.71973,4761192.138,87243.72995,5942078.492,15792954.94,14240560.79,2033203.701,5317661.102,12891125.61,6559716.536,33987.65048,1432367.836,1249017.757,1311649.05,568659.3862,34263.44277,792398.3037,9053293.403,10609678.14,17104215.22,4997034.033,2362521.215,2501504.296,30046.99589,30044.28834,3470614.306,33362.82359,2037240.131,34432.00076,756017.6545,6642170.775,4480674.329,6529745.96,1639285.814,615464.1697,988766.8676,30924.76984,1298301.597,815386.9991,1123741.25,1021852.874,920934.9277,4197015.743,6045889.768,5026391.108,5270994.635,1287939.782,34055.52846,1413102.65,36308.40459
130.08613,1.088,Unknown 433,MS2 available,32866.53527,4513017.355,990980.3619,3415058.382,403065.3868,357737.8345,41229.69048,642455.0435,739701.2999,315435.7248,64539.11842,71418.71485,56063.36538,2716158.288,2739159.386,2061210.075,81108.28162,1165234.337,209407.553,6595999.699,2344487.227,2663464.332,196641.2474,3145096.097,117346.7364,73877.53217,82581.07812,79757.52094,132915.3488,104510.2029,105664.1915,99171.03219,51298.49941,32853.79511,85729.11092,99901.98134,85192.2559,47647.92231,111831.6049,72772.54956,91472.45971,124167.0772,1277041.005,491179.4796,71463.70239,94947.39563,93610.79698,166808.4667,79010.52557,2871098.815,30429.13565,69849.86457,4660292.403,98370.37621,100976.4011,111746.2428,87391.27526,524085.8887,89895.61351,184832.8146,8130867.03,11400233.94,5865521.386,35029.68541,3637713.163,60433.09831,2180306.195,5321012.689,5722997.984,2935625.561,631322.6861,791728.6087,186537.3913,48526.01953,70945.86603,75582.55895,34523.37081
102.05497,4.448,Unknown 434,MS2 available,13935.36282,770542.1324,304899.7971,596062.229,306599.4441,14089.61262,13844.65469,573766.4411,1060722.264,498353.7027,13736.23262,13639.55967,13614.28508,4583392.928,3593350.028,4802701.75,13852.96497,103699.5272,13664.97994,5365914.621,5908503.209,8749228.022,15133.63019,112599.9009,15021.04135,13643.9135,15934.42841,13571.7467,257994.1252,13969.02414,327919.9566,14035.88621,14418.5736,13607.57781,13925.54344,1618295.458,13861.68214,2308470.191,14047.28867,14156.62827,14139.95934,1230581.717,15336.16849,1751786.294,14267.27925,14731.952,965434.347,14048.74777,279318.5643,13902.48471,20248.68282,13436.68661,13942.91608,13608.04336,13986.02597,13812.52545,13925.78148,994750.9908,14559.45385,14214.02777,89703.58892,271350.0896,376042.4446,13576.97215,15254.81029,14191.38877,15395.51974,2620909.311,2325971.774,3670888.039,2816389.858,14789.02737,3717932.635,14473.20526,13133.47617,14129.55363,14417.14655
194.11761,4.716,Unknown 435,MS2 available,29442591.29,31267507.64,14769797.41,28595253.87,15722870.85,27328297.55,28433582.37,13537599.76,26879981.65,14270260.95,16716915.67,18643183.17,17338814.76,23866539.48,25292616.36,22284177.2,17521849.24,21366798.99,30329657.23,23775622.33,25599955.78,18681372.45,31109642.95,29676863.81,16475950.26,17403365.34,18336169.4,17292070.52,32957138.12,18425152.31,17505194.83,18896097.88,34684791.73,19066729.6,17383527,17709387,19519534.76,13229247.76,18250510.03,17380933.75,32276068.24,31997865.29,17001460.91,18003047.4,18897589.5,18262963.35,28587210.42,32517907.23,34572094.61,18171145.09,17591803.55,17458024.34,18064594.78,18160675.13,16938789.06,16164852.39,34764909.45,17423746.59,17870393.84,34726746.56,17965652.62,18064149.4,18432704.4,19326688.1,19741410.48,16831783.52,15040602.94,28996458.62,33048731.55,31988379.94,25097246.79,32797177.9,15865868.35,17250980.5,120581842.7,32618415.64,31591823.36
99.04399,5.22,Unknown 436,MS2 available,14013.21258,42867484.14,42233924.71,44579451.34,34359982.28,37910957.19,30962254.13,1884269.846,8755688.551,2070390.87,14223.84088,14052.74505,13350.43628,33650078.32,40424313.81,33997487.26,14358.00342,4590846.912,1812437.667,40308287.03,42189627.53,34101854.54,13828995.84,27656013.81,3017327.151,15722.75171,16629.20611,14478.99153,15108.3257,14642.67733,14745.02292,15803.81423,15100.72103,15157.98839,14682.54294,17834.98149,15760.96653,17034.36245,14495.07906,16019.01477,15554.98903,15971.1848,16803.41098,16219.22111,539802.8336,894211.6294,2630335.455,776303.4563,550746.5184,305403.1612,15102.14527,14589.04467,15104.01218,15867.34141,15552.87426,15744.3352,15171.5901,1652415.493,1466236.494,1171698.819,405525.3559,291468.1123,378224.5228,15759.77312,28496476.2,3771740.024,23991859.1,32607231.2,32948213.05,31036917.17,3318289.325,3037756.8,8451357.594,540328.8137,252273.6035,843116.9482,15283.57706
196.09673,3.826,Unknown 437,MS2 available,21527.92622,34319763.38,28823342.52,34004864.93,16173890.76,17283295.01,14221372.75,42077338.78,40523477.26,37818200.69,21337.82731,20634.1133,20988.85389,44541331.28,56897902.5,44577477.11,20589.90324,21596.44167,21262.46109,48410911.09,50510514.8,61488902.79,22029.98654,2630884.94,1455333.307,24690.59611,24040.01109,21025.01205,21081.97703,21839.15811,21883.07198,21909.27965,21513.50984,23898.49896,23277.09874,23674.76503,23629.76622,23428.78932,21666.79896,23072.24661,23568.38415,225398089.8,82628846.73,179592314.2,2786948.471,590956.3013,119122193.2,122699955,91010849.62,57320996.72,22529.92857,22224.08778,3590573.297,24688.22814,5837068.849,26234.2983,2675570.438,83385359.06,4699683.741,20287597.89,68322684.2,56848276.63,85732395.66,23967.88776,456230.6614,22001.36342,25805.13633,100902988.7,101066884.3,114977656,65176318.03,30143063.88,81486905.86,37869175.36,7439054.925,43280840.5,24789.8115
196.0968,3.627,Unknown 438,MS2 available,60666.98297,87360.06575,94859.84041,81790.03326,92465.20851,100201.1845,103777.9707,13916352.56,6318198.82,15743696.43,89519.40918,89399.28071,83255.63401,4400060.932,5659601.084,8974405.976,105687.5319,94709.67381,91548.31275,3344189.936,3746353.76,2687081.624,92678.10773,2630884.94,98779.80441,102231.6435,121320.4211,105240.1925,123481.5567,93929.12164,92328.38335,113626.226,114721.6474,54249.94132,115815.5779,115786.2267,110799.7508,99549.7884,109624.7297,99730.28968,90686.24314,108323526.4,27976031.68,75719424.01,2983312.133,680384.2421,31055454.43,24519674.56,42427436.13,43267617.7,115658.2755,113792.9696,3590573.297,114617.9812,5837068.849,69180.77059,377280.6016,43957937.12,1867306.85,4279446.9,22612340.14,21989811.86,21076405.61,130719.7081,84307.77503,127419.5977,96399.95562,8518914.448,6337825.173,7393826.464,22695756.53,3482831.064,14003409.38,14761390,1732018.565,10196136.19,69058.55098
196.09677,3.472,Unknown 439,MS2 available,14782.39908,15116.70734,16045.76726,17208.58321,15402.87563,15633.47087,14666.25212,6705560.938,6878860.481,7056928.403,15249.67065,16122.38662,14883.70472,5543492.768,4349943.704,5777647.46,15782.12652,18598.6343,16348.75756,3344189.936,3746353.76,2687081.624,20381.63559,22037.75732,20544.50817,20887.85982,14356.65338,21461.24451,14910.23692,20438.05292,14757.33746,15721.68049,16027.64431,13904.19121,14279.50209,14746.15537,14323.054,22014.6178,17436.25981,18431.92434,18862.39198,21327922.38,12163719.95,15924773.64,2983312.133,43294.23241,11589507.95,11314331.29,7696277.635,7805999.33,13807.31733,15295.14529,562473.9009,16258.62463,277265.2434,14970.70339,14307.44009,5381447.258,1867306.85,4279446.9,10560668.13,10748380.32,11042410.83,13611.2285,23770.95946,18809.16644,25114.91865,14209426.07,18828591.88,18582843.83,6634097.552,3482831.064,4543630.529,5423510.759,1329335.086,4265080.101,15113.25917
150.07601,4.107,Unknown 440,MS2 available,15474.97147,1396899.343,685142.668,1519258.71,15490.54132,15831.00689,15168.14862,2271349.271,3742497.131,1857945.806,169801.4832,401035.8989,14431.28146,4811997.659,8478500.595,5291017.686,358904.4676,2600262.933,754262.3359,5095864.522,3812574.117,2859790.563,1019177.021,4521888.29,881091.7872,15608.54057,2460236.26,15303.96442,4734423.892,14684.92529,3620160.133,5011238.774,5972273.42,15124.28185,4348302.201,3656728.371,5584319.25,34949703.24,14807.55889,14861.9894,659713.6321,4119012.388,724029.8768,2937344.226,3474262.843,10106890.2,6642815.179,2282278.944,1801107.389,158825.3929,15123.30716,14730.38075,3382543.256,15730.71585,2987626.902,15478.7796,3273471.119,20611718.74,12578750.28,15504623.44,15290.12969,15154.56267,15007.91221,15047.9046,3469815.739,1071752.914,2175704.636,2810921.375,2324225.133,2406268.318,10458682.72,3257697.364,23212928.08,14944.76699,13737.56514,490303.4285,16074.84725
150.07601,4.322,Unknown 441,MS2 available,21381.80547,21798.30845,21821.27679,1519258.71,21346.21401,20813.92589,21692.07118,21722.87514,98736.46527,21178.05164,20648.95494,20765.0838,20558.76822,452518.3893,1268094.837,502779.8672,20409.05273,21891.03931,754262.3359,736739.5474,227091.3591,211814.4839,22099.8601,265351.5659,881091.7872,20846.55669,21902.07325,20932.99897,581710.9986,21022.76264,142123.751,877068.868,735737.8506,21574.58289,21531.3414,21993.09636,529765.2619,4942268.544,20936.30371,21529.66491,21314.00622,160867.5392,724029.8768,22053.76179,485765.9319,1416192.993,951868.1754,21426.81199,1801107.389,20906.32817,21205.46637,21335.37744,21676.72147,20953.48478,20874.80725,21572.82551,21034.48555,5269420.158,3249467.902,3499070.025,21297.32359,21346.02303,21033.19529,21459.79494,128252.7956,21506.36721,23643.78532,156287.337,22710.23137,22733.7359,1638788.415,336941.8056,2368833.913,21640.3858,19751.06873,21570.8691,22006.42959
280.11783,4.727,Unknown 442,MS2 available,9951.661035,3759720.326,3027269.607,4864334.302,464457.7283,646175.8265,357466.9728,62029113.52,51815840.81,49577617.08,9462.19033,9267.746694,9366.98786,36771362.22,54644181.04,33015079.52,9643.74843,2336478.082,814043.8627,36876309.23,19350444.98,27441688.55,251484.3678,493108.1348,10112.36803,9722.21275,10055.06366,10238.45069,10254.41036,10020.38752,10430.45804,9639.061988,9889.49219,9310.078144,9813.493961,9822.643395,9480.082142,17825.34623,9870.22333,10436.76759,10178.21114,898231.0392,796391.9852,1966411.103,13761298.49,24779423.55,16588076.06,22832783.51,19423013.91,28875445.58,10204.67128,9615.753099,6905761.412,9795.898312,902854.0648,9283.526811,1284226.12,48718862.58,21091326.47,20156607.9,7912347.591,7315049.809,10706062.27,9696.905568,4058599.161,9869.924067,10370.96135,32977368.44,21452870.79,22011508.43,17442091.6,13501481.77,22247047.39,18907911.67,749840.3286,22611904.59,9491.295518
254.10225,4.701,Unknown 443,MS2 available,9405.870893,9601.55968,9771.663997,10301.13048,9162.283144,9448.345801,9253.275602,11100040.09,4753905.508,13674852.05,8979.79448,8730.394129,8564.815661,1195755.89,1816260.325,1038893.122,8918.694852,9860.417013,8992.187021,241173.2337,363181.1738,12090.88608,9602.188563,9811.586271,9557.764053,9085.950036,9086.245703,9679.498515,9231.135933,9470.82813,9492.6627,9110.416067,9143.944782,8799.475055,9067.719178,9449.621649,8960.155331,15888.88341,9328.899568,9507.058493,9367.071323,9684.422868,8811.806855,421564.6462,6718081.444,4190982.461,2844280.849,2556224.029,4034610.819,2060264.961,9777.739568,8731.503477,241936.0984,9378.935965,9191.424701,8769.131243,9038.133795,3044686.259,2973936.565,3248653.993,123375.6693,9326.950325,244043.2049,9063.589599,138431.6916,9328.616717,9802.17505,1451707.095,872033.3084,1089984.269,7109525.189,8288076.331,571227.4318,4502291.216,337696.5933,7867001.975,9131.948494
171.07629,4.522,Unknown 444,MS2 available,12289.28288,3551466.448,5420316.535,2949677.265,2219280.3,1230793.112,1785000.269,13269.9523,811828.0632,12572.64541,12314.50426,212547.8079,12091.20337,7458626.186,7310291.52,5690479.709,306608.8734,3575488.206,2196968.958,9655651.917,16057999.3,13109127.92,5804975.045,10613797.73,16724717.4,12491.76575,14733.86582,12679.15772,15548.01753,12659.68661,14573.12911,287314.4347,13072.18309,12230.01741,12419.81402,12807.88831,12932.71214,366101.9855,12680.62477,13036.2182,12565.96426,14761.58377,14036.50181,15467.09614,12757.83557,13006.30592,13557.23199,12751.25994,12841.68711,12364.89035,16862.23755,12101.89784,12635.09197,12655.51515,12648.2395,11915.12892,12423.52393,13298.00665,12902.33499,13320.07609,12350.86504,12356.44592,12396.5925,12509.7471,5135972.876,13067.67782,2585895.183,7491479.578,7329069.059,1027248.76,14075.63054,13492.25439,14602.53104,172271.3862,12172.4134,188939.6519,535615.061
164.09296,1.561,Unknown 445,MS2 available,24436.22307,23090.9,24077.78074,23407.06018,259600.7709,112666.5849,112534.4276,4729169.745,3644040.617,4488316.202,11145325.12,6692174.615,4875425.498,2883005.759,2271908.413,2790445.334,5068485.73,5161551.714,4548399.018,652866.9139,918661.9904,964370.0935,2382310.682,2735949.874,1960579.827,7964800.53,477665.352,6703741.351,1183390.286,13505634.89,1528757.978,16450656.22,18301541.8,1902392.722,14618122.43,15801879.34,14368672.39,27162282.72,22169350.65,12899135.77,16150305.57,3240332.081,982539.683,3127615.104,15138492.33,9835930.796,20179035.44,10825900.38,8704712.917,9162991.915,21695.14956,10476206.06,1519943.097,13198713.17,1877654.779,12130572.36,1821767.594,11809102.67,10749347.31,13124396.96,1479502.058,1074224.206,2036202.311,22191.45112,6359210.566,18964976.59,8795357.145,2182526.943,2345398.86,3777393.896,14947907.71,7360697.12,12435008.2,4882361.821,2148736.508,3875908.025,24989.51688
220.11792,3.975,Unknown 446,MS2 available,9990.330934,1285264.738,1049053.107,1458804.615,1213803.077,1046634.625,816467.4407,10984743.65,13792877.3,9893694.786,6156336.116,7154952.122,3493425.427,15237928.65,17941941.18,13969573.38,5864051.903,9867591.597,6513814.352,10851082.91,9367528.673,11410739.48,12351350.66,10728397.5,11723761.15,9992.770248,2867452.727,10105.13702,6539304.033,9801.067274,7103082.328,8585169.594,9709429.614,678695.0638,4874252.556,12126417.9,9385030.403,9620296.805,9367.761745,9799.942803,10177.30355,6052362.848,1399371.587,4102226.319,7620476.918,14027533.92,14385788.61,9399797.532,8177377.971,4433430.517,9639.589643,9574.137605,3205576.521,9873.294384,5044572.795,10377.74437,4414112.03,6745300.744,5954724.543,12643451.94,2837895.022,2403370.856,3077940.969,9788.325622,16086095.17,5560555.901,22910941.12,14897675.54,11802303.78,12089464.51,21673995.72,11199502.42,22912468.02,7005364.772,2553877.772,9581912.755,10198.42885
284.06995,3.553,Unknown 447,MS2 available,9429.428592,9609.172675,9679.244291,10307.11422,10104.09744,9738.412419,9673.754063,3923666.17,1025074.361,3386053.247,2141056.239,2878007.529,3710950.951,12307.29057,226701.5597,12133.63167,3488948.916,12176.49102,2481646.591,11903.49833,11673.69561,11548.5071,12273.28332,12877.90509,12041.47035,11485.80582,9504.090355,11534.89991,9296.421678,12403.54804,10268.4852,10179.76336,10139.59923,8813.672743,9355.072883,10201.43508,9241.495822,12200.92272,10348.69761,9502.50732,9153.964767,9954.726439,9044.029721,9480.554433,10062.95446,10189.53104,10062.94765,1695356.254,758986.4516,967351.7647,8604.889154,9004.43572,9190.312129,58821.34442,9252.40423,9065.747283,200614.2783,10229.68983,9933.23115,10118.49534,216235.9705,179624.3746,9667.93134,8250.629353,13150.81898,179015.9928,14635.80503,12827.79408,11686.90229,12836.24602,1582959.305,2599783.805,2578959.729,2482735.666,16783.05202,1493940.169,8986.038766
