Line Name,Measurement Type,Time,Value,Units,,,,
WT-G-R1,PD630_LPD05797,14,305,counts,,,,
WT-G-R1,PD630_LPD02145,14,55,counts,,,,
WT-G-R1,PD630_LPD04532,14,343,counts,,,,
WT-G-R1,PD630_LPD02146,14,73,counts,,,,
WT-G-R1,PD630_LPD03548,14,100,counts,,,,
WT-G-R1,PD630_LPD03988,14,64,counts,,,,
WT-G-R1,PD630_LPD01408,14,89,counts,,,,
WT-G-R1,PD630_LPD05585,14,41,counts,,,,
WT-G-R1,PD630_LPD01853,14,939,counts,,,,
WT-G-R1,PD630_LPD05406,14,76,counts,,,,
WT-G-R1,PD630_LPD10080,14,7,counts,,,,
WT-G-R1,PD630_LPD07085,14,10,counts,,,,
WT-G-R1,PD630_LPD05564,14,136,counts,,,,
WT-G-R1,PD630_LPD01699,14,82,counts,,,,
WT-G-R1,PD630_LPD07270,14,4,counts,,,,
WT-G-R1,PD630_LPD04043,14,18,counts,,,,
WT-G-R1,PD630_LPD06873,14,101,counts,,,,
WT-G-R1,PD630_LPD01148,14,223,counts,,,,
WT-G-R1,PD630_LPD04458,14,223,counts,,,,
WT-G-R1,PD630_LPD01980,14,9,counts,,,,
WT-G-R1,PD630_LPD00643,14,987,counts,,,,
WT-G-R1,PD630_LPD07273,14,9,counts,,,,
WT-G-R1,PD630_LPD03989,14,667,counts,,,,
WT-G-R1,PD630_LPD02382,14,55,counts,,,,
WT-G-R1,PD630_LPD03177,14,44,counts,,,,
WT-G-R1,PD630_LPD05238,14,64,counts,,,,
WT-G-R1,PD630_LPD03090,14,68,counts,,,,
WT-G-R1,PD630_LPD07667,14,1,counts,,,,
WT-G-R1,PD630_LPD05555,14,69,counts,,,,
WT-G-R1,PD630_LPD05032,14,94,counts,,,,
WT-G-R1,PD630_LPD03808,14,54,counts,,,,
WT-G-R1,PD630_LPD02384,14,15,counts,,,,
WT-G-R1,PD630_LPD03809,14,112,counts,,,,
WT-G-R1,PD630_LPD04845,14,7,counts,,,,
WT-G-R1,PD630_LPD02048,14,2877,counts,,,,
WT-G-R1,PD630_LPD05373,14,33,counts,,,,
WT-G-R1,PD630_LPD06335,14,404,counts,,,,
WT-G-R1,PD630_LPD06860,14,35,counts,,,,
WT-G-R1,PD630_LPD02515,14,263,counts,,,,
WT-G-R1,PD630_LPD07290,14,1,counts,,,,
WT-G-R1,PD630_LPD05285,14,284,counts,,,,
WT-G-R1,PD630_LPD03832,14,8,counts,,,,
WT-G-R1,PD630_LPD08027,14,72,counts,,,,
WT-G-R1,PD630_LPD05224,14,156,counts,,,,
WT-G-R1,PD630_LPD02997,14,195,counts,,,,
WT-G-R1,PD630_LPD04983,14,1,counts,,,,
WT-G-R1,PD630_LPD03708,14,15,counts,,,,
WT-G-R1,PD630_LPD02386,14,20,counts,,,,
WT-G-R1,PD630_LPD06086,14,68,counts,,,,
WT-G-R1,PD630_LPD01856,14,136,counts,,,,
WT-G-R1,PD630_LPD05800,14,3105,counts,,,,
WT-G-R1,PD630_LPD13028,14,297,counts,,,,
WT-G-R1,PD630_LPD07172,14,337,counts,,,,
WT-G-R1,PD630_LPD06830,14,121,counts,,,,
WT-G-R1,PD630_LPD03805,14,361,counts,,,,
WT-G-R1,PD630_LPD02000,14,4605,counts,,,,
WT-G-R1,PD630_LPD06828,14,51,counts,,,,
WT-G-R1,PD630_LPD00307,14,0,counts,,,,
WT-G-R1,PD630_LPD06207,14,270,counts,,,,
WT-G-R1,PD630_LPD02211,14,200,counts,,,,
WT-G-R1,PD630_LPD01617,14,265,counts,,,,
WT-G-R1,PD630_LPD07565,14,4,counts,,,,
WT-G-R1,PD630_LPD04537,14,121,counts,,,,
WT-G-R1,PD630_LPD02141,14,52,counts,,,,
WT-G-R1,PD630_LPD03092,14,7,counts,,,,
WT-G-R1,PD630_LPD00619,14,147,counts,,,,
WT-G-R1,PD630_LPD05647,14,95,counts,,,,
WT-G-R1,PD630_LPD02374,14,82,counts,,,,
WT-G-R1,PD630_LPD00618,14,14,counts,,,,
WT-G-R1,PD630_LPD12022,14,47,counts,,,,
WT-G-R1,PD630_LPD00082,14,7,counts,,,,
WT-G-R1,PD630_LPD02142,14,110,counts,,,,
WT-G-R1,PD630_LPD05099,14,6354,counts,,,,
WT-G-R1,PD630_LPD04125,14,299,counts,,,,
WT-G-R1,PD630_LPD05718,14,368,counts,,,,
WT-G-R1,PD630_LPD00999,14,84,counts,,,,
WT-G-R1,PD630_LPD02565,14,1099,counts,,,,
WT-G-R1,PD630_LPD06352,14,38,counts,,,,
WT-G-R1,PD630_LPD03861,14,185,counts,,,,
WT-G-R1,PD630_LPD04640,14,23,counts,,,,
WT-G-R1,PD630_LPD00494,14,97,counts,,,,
WT-G-R1,PD630_LPD01573,14,5,counts,,,,
WT-G-R1,PD630_LPD06628,14,402,counts,,,,
WT-G-R1,PD630_LPD06181,14,28,counts,,,,
WT-G-R1,PD630_LPD02561,14,320,counts,,,,
WT-G-R1,PD630_LPD07992,14,24,counts,,,,
WT-G-R1,PD630_LPD06333,14,127,counts,,,,
WT-G-R1,PD630_LPD00593,14,2381,counts,,,,
WT-G-R1,PD630_LPD07597,14,2,counts,,,,
WT-G-R1,PD630_LPD06353,14,74,counts,,,,
WT-G-R1,PD630_LPD01879,14,123,counts,,,,
WT-G-R1,PD630_LPD03030,14,161,counts,,,,
WT-G-R1,PD630_LPD04101,14,117,counts,,,,
WT-G-R1,PD630_LPD03293,14,96,counts,,,,
WT-G-R1,PD630_LPD10084,14,5,counts,,,,
WT-G-R1,PD630_LPD03630,14,4069,counts,,,,
WT-G-R1,PD630_LPD04045,14,22,counts,,,,
WT-G-R1,PD630_LPD16183,14,2,counts,,,,
WT-G-R1,PD630_LPD02088,14,381,counts,,,,
WT-G-R1,PD630_LPD00580,14,49,counts,,,,
WT-G-R1,PD630_LPD06182,14,55,counts,,,,
WT-G-R1,PD630_LPD00419,14,6143,counts,,,,
WT-G-R1,PD630_LPD07191,14,93,counts,,,,
WT-G-R1,PD630_LPD00568,14,994,counts,,,,
WT-G-R1,PD630_LPD04289,14,4386,counts,,,,
WT-G-R1,PD630_LPD01237,14,104,counts,,,,
WT-G-R1,PD630_LPD05517,14,417,counts,,,,
WT-G-R1,PD630_LPD03274,14,289,counts,,,,
WT-G-R1,PD630_LPD02381,14,48,counts,,,,
WT-G-R1,PD630_LPD05138,14,28,counts,,,,
WT-G-R1,PD630_LPD06896,14,23,counts,,,,
WT-G-R1,PD630_LPD05226,14,374,counts,,,,
WT-G-R1,PD630_LPD07155,14,1190,counts,,,,
WT-G-R1,PD630_LPD02876,14,13,counts,,,,
WT-G-R1,PD630_LPD11053,14,52,counts,,,,
WT-G-R1,PD630_LPD05798,14,70,counts,,,,
WT-G-R1,PD630_LPD02916,14,231,counts,,,,
WT-G-R1,PD630_LPD03515,14,65,counts,,,,
WT-G-R1,PD630_LPD04453,14,5,counts,,,,
WT-G-R1,PD630_LPD06829,14,61,counts,,,,
WT-G-R1,PD630_LPD02373,14,100,counts,,,,
WT-G-R1,PD630_LPD05556,14,188,counts,,,,
WT-G-R1,PD630_LPD06226,14,353,counts,,,,
WT-G-R1,PD630_LPD01986,14,2,counts,,,,
WT-G-R1,PD630_LPD02395,14,95,counts,,,,
WT-G-R1,PD630_LPD01091,14,55,counts,,,,
WT-G-R1,PD630_LPD06382,14,12,counts,,,,
WT-G-R1,PD630_LPD02379,14,96,counts,,,,
WT-G-R1,PD630_LPD07332,14,442,counts,,,,
WT-G-R1,PD630_LPD07605,14,43,counts,,,,
WT-G-R1,PD630_LPD07150,14,0,counts,,,,
WT-G-R1,PD630_LPD02240,14,434,counts,,,,
WT-G-R1,PD630_LPD03052,14,45,counts,,,,
WT-G-R1,PD630_LPD05799,14,104,counts,,,,
WT-G-R1,PD630_LPD00639,14,1425,counts,,,,
WT-G-R1,PD630_LPD04427,14,145,counts,,,,
WT-G-R1,PD630_LPD05553,14,605,counts,,,,
WT-G-R1,PD630_LPD04691,14,1,counts,,,,
WT-G-R1,PD630_LPD02572,14,223,counts,,,,
WT-G-R1,PD630_LPD08051,14,1,counts,,,,
WT-G-R1,PD630_LPD03631,14,57,counts,,,,
WT-G-R1,PD630_LPD00053,14,61,counts,,,,
WT-G-R1,PD630_LPD05972,14,769,counts,,,,
WT-G-R1,PD630_LPD05051,14,32,counts,,,,
WT-G-R1,PD630_LPD06087,14,16,counts,,,,
WT-G-R1,PD630_LPD05560,14,114,counts,,,,
WT-G-R1,PD630_LPD06448,14,678,counts,,,,
WT-G-R1,PD630_LPD01135,14,444,counts,,,,
WT-G-R1,PD630_LPD16085,14,0,counts,,,,
WT-G-R1,PD630_LPD02380,14,39,counts,,,,
WT-G-R1,PD630_LPD02372,14,171,counts,,,,
WT-G-R1,PD630_LPD11088,14,8,counts,,,,
WT-G-R1,PD630_LPD00579,14,46,counts,,,,
WT-G-R1,PD630_LPD02649,14,114,counts,,,,
WT-G-R1,PD630_LPD00971,14,9,counts,,,,
WT-G-R1,PD630_LPD06530,14,69,counts,,,,
WT-G-R1,PD630_LPD02902,14,748,counts,,,,
WT-G-R1,PD630_LPD13050,14,21,counts,,,,
WT-G-R1,PD630_LPD05649,14,198,counts,,,,
WT-G-R1,PD630_LPD00235,14,88,counts,,,,
WT-G-R1,PD630_LPD02650,14,17708,counts,,,,
WT-G-R1,PD630_LPD00392,14,156,counts,,,,
WT-G-R1,PD630_LPD02598,14,15,counts,,,,
WT-G-R1,PD630_LPD04114,14,523,counts,,,,
WT-G-R1,PD630_LPD00620,14,209,counts,,,,
WT-G-R1,PD630_LPD05554,14,224,counts,,,,
WT-G-R1,PD630_LPD02375,14,54,counts,,,,
WT-G-R1,PD630_LPD01149,14,347,counts,,,,
WT-G-R1,PD630_LPD05176,14,422,counts,,,,
WT-G-R1,PD630_LPD06571,14,1,counts,,,,
WT-G-R1,PD630_LPD06529,14,30,counts,,,,
WT-G-R1,PD630_LPD00251,14,22,counts,,,,
WT-G-R1,PD630_LPD02915,14,316,counts,,,,
WT-G-R1,PD630_LPD01325,14,16,counts,,,,
WT-G-R1,PD630_LPD05955,14,2,counts,,,,
WT-G-R1,PD630_LPD00514,14,684,counts,,,,
WT-G-R1,PD630_LPD02873,14,108,counts,,,,
WT-G-R1,PD630_LPD00495,14,192,counts,,,,
WT-G-R1,PD630_LPD05599,14,47,counts,,,,
WT-G-R1,PD630_LPD05786,14,94,counts,,,,
WT-G-R1,PD630_LPD05112,14,106,counts,,,,
WT-G-R1,PD630_LPD02336,14,3,counts,,,,
WT-G-R1,PD630_LPD09104,14,4,counts,,,,
WT-G-R1,PD630_LPD05562,14,197,counts,,,,
WT-G-R1,PD630_LPD03516,14,22,counts,,,,
WT-G-R1,PD630_LPD00894,14,2155,counts,,,,
WT-G-R1,PD630_LPD00161,14,342,counts,,,,
WT-G-R1,PD630_LPD01335,14,84,counts,,,,
WT-G-R1,PD630_LPD01700,14,73,counts,,,,
WT-G-R1,PD630_LPD02378,14,8,counts,,,,
WT-G-R1,PD630_LPD05584,14,1657,counts,,,,
WT-G-R1,PD630_LPD00933,14,111,counts,,,,
WT-G-R1,PD630_LPD01684,14,49,counts,,,,
WT-G-R1,PD630_LPD09134,14,13,counts,,,,
WT-G-R1,PD630_LPD00149,14,9,counts,,,,
WT-G-R1,PD630_LPD06192,14,243,counts,,,,
WT-G-R1,PD630_LPD01982,14,133,counts,,,,
WT-G-R1,PD630_LPD04525,14,0,counts,,,,
WT-G-R1,PD630_LPD01407,14,215,counts,,,,
WT-G-R1,PD630_LPD02944,14,9,counts,,,,
WT-G-R1,PD630_LPD04970,14,188,counts,,,,
WT-G-R1,PD630_LPD13058,14,7,counts,,,,
WT-G-R1,PD630_LPD04316,14,880,counts,,,,
WT-G-R1,PD630_LPD02238,14,5007,counts,,,,
WT-G-R1,PD630_LPD05777,14,2208,counts,,,,
WT-G-R1,PD630_LPD06827,14,44,counts,,,,
WT-G-R1,PD630_LPD06851,14,347,counts,,,,
WT-G-R1,PD630_LPD04688,14,1,counts,,,,
WT-G-R1,PD630_LPD10085,14,16,counts,,,,
WT-G-R1,PD630_LPD03327,14,355,counts,,,,
WT-G-R1,PD630_LPD06658,14,202,counts,,,,
WT-G-R1,PD630_LPD06542,14,91,counts,,,,
WT-G-R1,PD630_LPD09117,14,31,counts,,,,
WT-G-R1,PD630_LPD03230,14,59,counts,,,,
WT-G-R1,PD630_LPD01480,14,84,counts,,,,
WT-G-R1,PD630_LPD03929,14,563,counts,,,,
WT-G-R1,PD630_LPD02485,14,461,counts,,,,
WT-G-R1,PD630_LPD01356,14,686,counts,,,,
WT-G-R1,PD630_LPD05185,14,302,counts,,,,
WT-G-R1,PD630_LPD02744,14,37350,counts,,,,
WT-G-R1,PD630_LPD04942,14,71,counts,,,,
WT-G-R1,PD630_LPD06685,14,144,counts,,,,
WT-G-R1,PD630_LPD00066,14,32,counts,,,,
WT-G-R1,PD630_LPD06810,14,48,counts,,,,
WT-G-R1,PD630_LPD02091,14,58,counts,,,,
WT-G-R1,PD630_LPD05665,14,155,counts,,,,
WT-G-R1,PD630_LPD05110,14,61,counts,,,,
WT-G-R1,PD630_LPD04094,14,1995,counts,,,,
WT-G-R1,PD630_LPD01506,14,112,counts,,,,
WT-G-R1,PD630_LPD10011,14,18,counts,,,,
WT-G-R1,PD630_LPD03980,14,2329,counts,,,,
WT-G-R1,PD630_LPD06351,14,94,counts,,,,
WT-G-R1,PD630_LPD03486,14,220,counts,,,,
WT-G-R1,PD630_LPD01969,14,971,counts,,,,
WT-G-R1,PD630_LPD06551,14,80,counts,,,,
WT-G-R1,PD630_LPD01463,14,32,counts,,,,
WT-G-R1,PD630_LPD06261,14,5,counts,,,,
WT-G-R1,PD630_LPD07953,14,26,counts,,,,
WT-G-R1,PD630_LPD02030,14,259,counts,,,,
WT-G-R1,PD630_LPD02471,14,92,counts,,,,
WT-G-R1,PD630_LPD05497,14,251,counts,,,,
WT-G-R1,PD630_LPD07187,14,140,counts,,,,
WT-G-R1,PD630_LPD03341,14,41,counts,,,,
WT-G-R1,PD630_LPD11059,14,48,counts,,,,
WT-G-R1,PD630_LPD02387,14,42,counts,,,,
WT-G-R1,PD630_LPD03276,14,25,counts,,,,
WT-G-R1,PD630_LPD08036,14,32,counts,,,,
WT-G-R1,PD630_LPD07121,14,2,counts,,,,
WT-G-R1,PD630_LPD05410,14,1107,counts,,,,
WT-G-R1,PD630_LPD07164,14,86,counts,,,,
WT-G-R1,PD630_LPD05648,14,189,counts,,,,
WT-G-R1,PD630_LPD03166,14,48,counts,,,,
WT-G-R1,PD630_LPD00893,14,3203,counts,,,,
WT-G-R1,PD630_LPD05561,14,40,counts,,,,
WT-G-R1,PD630_LPD05128,14,124,counts,,,,
WT-G-R1,PD630_LPD00513,14,478,counts,,,,
WT-G-R1,PD630_LPD01363,14,268,counts,,,,
WT-G-R1,PD630_LPD03416,14,42,counts,,,,
WT-G-R1,PD630_LPD02317,14,273,counts,,,,
WT-G-R1,PD630_LPD10102,14,72,counts,,,,
WT-G-R1,PD630_LPD06265,14,66,counts,,,,
WT-G-R1,PD630_LPD03448,14,566,counts,,,,
WT-G-R1,PD630_LPD03848,14,20,counts,,,,
WT-G-R1,PD630_LPD06227,14,1146,counts,,,,
WT-G-R1,PD630_LPD04041,14,1090,counts,,,,
WT-G-R1,PD630_LPD00147,14,4,counts,,,,
WT-G-R1,PD630_LPD04595,14,15,counts,,,,
WT-G-R1,PD630_LPD04213,14,225,counts,,,,
WT-G-R1,PD630_LPD01462,14,686,counts,,,,
WT-G-R1,PD630_LPD04095,14,499,counts,,,,
WT-G-R1,PD630_LPD03445,14,418,counts,,,,
WT-G-R1,PD630_LPD05137,14,293,counts,,,,
WT-G-R1,PD630_LPD06853,14,64,counts,,,,
WT-G-R1,PD630_LPD02637,14,16,counts,,,,
WT-G-R1,PD630_LPD03806,14,965,counts,,,,
WT-G-R1,PD630_LPD01351,14,48,counts,,,,
WT-G-R1,PD630_LPD01507,14,104,counts,,,,
WT-G-R1,PD630_LPD06247,14,756,counts,,,,
WT-G-R1,PD630_LPD05908,14,20,counts,,,,
WT-G-R1,PD630_LPD06196,14,165,counts,,,,
WT-G-R1,PD630_LPD03144,14,3536,counts,,,,
WT-G-R1,PD630_LPD01951,14,57,counts,,,,
WT-G-R1,PD630_LPD07190,14,379,counts,,,,
WT-G-R1,PD630_LPD07100,14,9,counts,,,,
WT-G-R1,PD630_LPD05965,14,85,counts,,,,
WT-G-R1,PD630_LPD07788,14,2164,counts,,,,
WT-G-R1,PD630_LPD13045,14,61,counts,,,,
WT-G-R1,PD630_LPD04320,14,304,counts,,,,
WT-G-R1,PD630_LPD02497,14,1835,counts,,,,
WT-G-R1,PD630_LPD06197,14,179,counts,,,,
WT-G-R1,PD630_LPD06875,14,20,counts,,,,
WT-G-R1,PD630_LPD00416,14,444,counts,,,,
WT-G-R1,PD630_LPD05563,14,131,counts,,,,
WT-G-R1,PD630_LPD07789,14,69,counts,,,,
WT-G-R1,PD630_LPD00391,14,42,counts,,,,
WT-G-R1,PD630_LPD05666,14,619,counts,,,,
WT-G-R1,PD630_LPD04976,14,741,counts,,,,
WT-G-R1,PD630_LPD00423,14,20,counts,,,,
WT-G-R1,PD630_LPD01096,14,44,counts,,,,
WT-G-R1,PD630_LPD00531,14,24,counts,,,,
WT-G-R1,PD630_LPD02133,14,133,counts,,,,
WT-G-R1,PD630_LPD01979,14,15,counts,,,,
WT-G-R1,PD630_LPD06673,14,173,counts,,,,
WT-G-R1,PD630_LPD04140,14,603,counts,,,,
WT-G-R1,PD630_LPD11056,14,85,counts,,,,
WT-G-R1,PD630_LPD00607,14,818,counts,,,,
WT-G-R1,PD630_LPD06253,14,149,counts,,,,
WT-G-R1,PD630_LPD07084,14,6,counts,,,,
WT-G-R1,PD630_LPD06682,14,78,counts,,,,
WT-G-R1,PD630_LPD00936,14,86,counts,,,,
WT-G-R1,PD630_LPD02874,14,44,counts,,,,
WT-G-R1,PD630_LPD01543,14,10,counts,,,,
WT-G-R1,PD630_LPD04467,14,9,counts,,,,
WT-G-R1,PD630_LPD07260,14,2,counts,,,,
WT-G-R1,PD630_LPD05855,14,155,counts,,,,
WT-G-R1,PD630_LPD04451,14,2,counts,,,,
WT-G-R1,PD630_LPD01857,14,73,counts,,,,
WT-G-R1,PD630_LPD01090,14,26,counts,,,,
WT-G-R1,PD630_LPD06600,14,766,counts,,,,
WT-G-R1,PD630_LPD03906,14,296,counts,,,,
WT-G-R1,PD630_LPD02632,14,427,counts,,,,
WT-G-R1,PD630_LPD02210,14,113,counts,,,,
WT-G-R1,PD630_LPD02123,14,128,counts,,,,
WT-G-R1,PD630_LPD02087,14,381,counts,,,,
WT-G-R1,PD630_LPD06179,14,321,counts,,,,
WT-G-R1,PD630_LPD01682,14,46,counts,,,,
WT-G-R1,PD630_LPD05804,14,214,counts,,,,
WT-G-R1,PD630_LPD03323,14,27,counts,,,,
WT-G-R1,PD630_LPD06845,14,12,counts,,,,
WT-G-R1,PD630_LPD02228,14,925,counts,,,,
WT-G-R1,PD630_LPD02162,14,58,counts,,,,
WT-G-R1,PD630_LPD01007,14,26,counts,,,,
WT-G-R1,PD630_LPD05233,14,1253,counts,,,,
WT-G-R1,PD630_LPD05419,14,12,counts,,,,
WT-G-R1,PD630_LPD03244,14,119,counts,,,,
WT-G-R1,PD630_LPD01803,14,44,counts,,,,
WT-G-R1,PD630_LPD05969,14,358,counts,,,,
WT-G-R1,PD630_LPD04452,14,13,counts,,,,
WT-G-R1,PD630_LPD11086,14,2,counts,,,,
WT-G-R1,PD630_LPD01355,14,203,counts,,,,
WT-G-R1,PD630_LPD05228,14,572,counts,,,,
WT-G-R1,PD630_LPD03037,14,1,counts,,,,
WT-G-R1,PD630_LPD03271,14,3190,counts,,,,
WT-G-R1,PD630_LPD04434,14,433,counts,,,,
WT-G-R1,PD630_LPD01056,14,8,counts,,,,
WT-G-R1,PD630_LPD01390,14,15,counts,,,,
WT-G-R1,PD630_LPD03273,14,71,counts,,,,
WT-G-R1,PD630_LPD01777,14,57,counts,,,,
WT-G-R1,PD630_LPD15003,14,154,counts,,,,
WT-G-R1,PD630_LPD07606,14,136,counts,,,,
WT-G-R1,PD630_LPD06209,14,33,counts,,,,
WT-G-R1,PD630_LPD03400,14,123,counts,,,,
WT-G-R1,PD630_LPD03444,14,478,counts,,,,
WT-G-R1,PD630_LPD02132,14,574,counts,,,,
WT-G-R1,PD630_LPD10122,14,22,counts,,,,
WT-G-R1,PD630_LPD07790,14,61,counts,,,,
WT-G-R1,PD630_LPD03981,14,367,counts,,,,
WT-G-R1,PD630_LPD07265,14,51,counts,,,,
WT-G-R1,PD630_LPD04740,14,1,counts,,,,
WT-G-R1,PD630_LPD01748,14,11,counts,,,,
WT-G-R1,PD630_LPD00250,14,21,counts,,,,
WT-G-R1,PD630_LPD06671,14,47,counts,,,,
WT-G-R1,PD630_LPD05851,14,162,counts,,,,
WT-G-R1,PD630_LPD05299,14,667,counts,,,,
WT-G-R1,PD630_LPD03942,14,2,counts,,,,
WT-G-R1,PD630_LPD05255,14,389,counts,,,,
WT-G-R1,PD630_LPD02051,14,2,counts,,,,
WT-G-R1,PD630_LPD03979,14,950,counts,,,,
WT-G-R1,PD630_LPD16030,14,5,counts,,,,
WT-G-R1,PD630_LPD02943,14,2,counts,,,,
WT-G-R1,PD630_LPD04623,14,35,counts,,,,
WT-G-R1,PD630_LPD02370,14,134,counts,,,,
WT-G-R1,PD630_LPD06486,14,84,counts,,,,
WT-G-R1,PD630_LPD02050,14,391,counts,,,,
WT-G-R1,PD630_LPD06826,14,50,counts,,,,
WT-G-R1,PD630_LPD07442,14,4,counts,,,,
WT-G-R1,PD630_LPD03319,14,386,counts,,,,
WT-G-R1,PD630_LPD05229,14,9337,counts,,,,
WT-G-R1,PD630_LPD01851,14,18,counts,,,,
WT-G-R1,PD630_LPD01743,14,38,counts,,,,
WT-G-R1,PD630_LPD04290,14,26,counts,,,,
WT-G-R1,PD630_LPD07216,14,517,counts,,,,
WT-G-R1,PD630_LPD05251,14,261,counts,,,,
WT-G-R1,PD630_LPD02967,14,16,counts,,,,
WT-G-R1,PD630_LPD05172,14,806,counts,,,,
WT-G-R1,PD630_LPD02692,14,547,counts,,,,
WT-G-R1,PD630_LPD04784,14,191,counts,,,,
WT-G-R1,PD630_LPD03100,14,26,counts,,,,
WT-G-R1,PD630_LPD00325,14,3,counts,,,,
WT-G-R1,PD630_LPD03811,14,41,counts,,,,
WT-G-R1,PD630_LPD01481,14,758,counts,,,,
WT-G-R1,PD630_LPD01898,14,261,counts,,,,
WT-G-R1,PD630_LPD07196,14,6,counts,,,,
WT-G-R1,PD630_LPD02081,14,500,counts,,,,
WT-G-R1,PD630_LPD04524,14,356,counts,,,,
WT-G-R1,PD630_LPD01691,14,115,counts,,,,
WT-G-R1,PD630_LPD02633,14,318,counts,,,,
WT-G-R1,PD630_LPD01411,14,760,counts,,,,
WT-G-R1,PD630_LPD04061,14,49,counts,,,,
WT-G-R1,PD630_LPD06180,14,1266,counts,,,,
WT-G-R1,PD630_LPD00830,14,1039,counts,,,,
WT-G-R1,PD630_LPD06846,14,11,counts,,,,
WT-G-R1,PD630_LPD16184,14,3,counts,,,,
WT-G-R1,PD630_LPD06629,14,63,counts,,,,
WT-G-R1,PD630_LPD02257,14,447,counts,,,,
WT-G-R1,PD630_LPD07851,14,94,counts,,,,
WT-G-R1,PD630_LPD03277,14,1,counts,,,,
WT-G-R1,PD630_LPD11055,14,10,counts,,,,
WT-G-R1,PD630_LPD05286,14,1,counts,,,,
WT-G-R1,PD630_LPD09043,14,21,counts,,,,
WT-G-R1,PD630_LPD05183,14,171,counts,,,,
WT-G-R1,PD630_LPD04421,14,34,counts,,,,
WT-G-R1,PD630_LPD05200,14,13,counts,,,,
WT-G-R1,PD630_LPD07186,14,105,counts,,,,
WT-G-R1,PD630_LPD03494,14,45,counts,,,,
WT-G-R1,PD630_LPD00927,14,18,counts,,,,
WT-G-R1,PD630_LPD06899,14,271,counts,,,,
WT-G-R1,PD630_LPD01381,14,1215,counts,,,,
WT-G-R1,PD630_LPD05220,14,10,counts,,,,
WT-G-R1,PD630_LPD01899,14,74,counts,,,,
WT-G-R1,PD630_LPD03384,14,33,counts,,,,
WT-G-R1,PD630_LPD04060,14,175,counts,,,,
WT-G-R1,PD630_LPD06113,14,22,counts,,,,
WT-G-R1,PD630_LPD06681,14,98,counts,,,,
WT-G-R1,PD630_LPD03849,14,242,counts,,,,
WT-G-R1,PD630_LPD06823,14,408,counts,,,,
WT-G-R1,PD630_LPD06164,14,310,counts,,,,
WT-G-R1,PD630_LPD06067,14,267,counts,,,,
WT-G-R1,PD630_LPD04056,14,139,counts,,,,
WT-G-R1,PD630_LPD02340,14,871,counts,,,,
WT-G-R1,PD630_LPD02567,14,36,counts,,,,
WT-G-R1,PD630_LPD04062,14,18,counts,,,,
WT-G-R1,PD630_LPD09191,14,1,counts,,,,
WT-G-R1,PD630_LPD01778,14,28,counts,,,,
WT-G-R1,PD630_LPD01505,14,191,counts,,,,
WT-G-R1,PD630_LPD06243,14,221,counts,,,,
WT-G-R1,PD630_LPD06485,14,40,counts,,,,
WT-G-R1,PD630_LPD05184,14,731,counts,,,,
WT-G-R1,PD630_LPD01038,14,2315,counts,,,,
WT-G-R1,PD630_LPD05376,14,4,counts,,,,
WT-G-R1,PD630_LPD05054,14,2188,counts,,,,
WT-G-R1,PD630_LPD02396,14,17,counts,,,,
WT-G-R1,PD630_LPD13059,14,7,counts,,,,
WT-G-R1,PD630_LPD07928,14,2,counts,,,,
WT-G-R1,PD630_LPD00895,14,290,counts,,,,
WT-G-R1,PD630_LPD07798,14,502,counts,,,,
WT-G-R1,PD630_LPD02239,14,1451,counts,,,,
WT-G-R1,PD630_LPD04026,14,37,counts,,,,
WT-G-R1,PD630_LPD03438,14,354,counts,,,,
WT-G-R1,PD630_LPD05370,14,565,counts,,,,
WT-G-R1,PD630_LPD03399,14,66,counts,,,,
WT-G-R1,PD630_LPD01299,14,16,counts,,,,
WT-G-R1,PD630_LPD01871,14,68,counts,,,,
WT-G-R1,PD630_LPD06852,14,283,counts,,,,
WT-G-R1,PD630_LPD03147,14,1195,counts,,,,
WT-G-R1,PD630_LPD03739,14,131,counts,,,,
WT-G-R1,PD630_LPD07668,14,1002,counts,,,,
WT-G-R1,PD630_LPD13034,14,18,counts,,,,
WT-G-R1,PD630_LPD11093,14,21,counts,,,,
WT-G-R1,PD630_LPD05192,14,4327,counts,,,,
WT-G-R1,PD630_LPD02675,14,78,counts,,,,
WT-G-R1,PD630_LPD00768,14,109,counts,,,,
WT-G-R1,PD630_LPD01255,14,27,counts,,,,
WT-G-R1,PD630_LPD01304,14,0,counts,,,,
WT-G-R1,PD630_LPD05227,14,241,counts,,,,
WT-G-R1,PD630_LPD01612,14,82,counts,,,,
WT-G-R1,PD630_LPD03176,14,26,counts,,,,
WT-G-R1,PD630_LPD05458,14,38,counts,,,,
WT-G-R1,PD630_LPD00862,14,52,counts,,,,
WT-G-R1,PD630_LPD03104,14,44,counts,,,,
WT-G-R1,PD630_LPD11089,14,23,counts,,,,
WT-G-R1,PD630_LPD10124,14,26,counts,,,,
WT-G-R1,PD630_LPD03174,14,58,counts,,,,
WT-G-R1,PD630_LPD03990,14,411,counts,,,,
WT-G-R1,PD630_LPD04529,14,24,counts,,,,
WT-G-R1,PD630_LPD03957,14,23249,counts,,,,
WT-G-R1,PD630_LPD01852,14,13,counts,,,,
WT-G-R1,PD630_LPD06973,14,46,counts,,,,
WT-G-R1,PD630_LPD10087,14,15,counts,,,,
WT-G-R1,PD630_LPD00408,14,145,counts,,,,
