,PVHG-B-R1,PVHG-B-R2,PVHG-B-R3,PVHG-Glu-R1,PVHG-Glu-R2,PVHG-Glu-R3,PVHG-Gua-R1,PVHG-Gua-R2,PVHG-Gua-R3,PVHG-H-R1,PVHG-H-R2,PVHG-H-R3,PVHG-M-R1,PVHG-M-R2,PVHG-M-R3,PVHG-P-R1,PVHG-P-R2,PVHG-P-R3,PVHG-V-R1,PVHG-V-R2,PVHG-V-R3,WT-B-R1,WT-B-R2,WT-B-R3,WT-Glu-R1,WT-Glu-R2,WT-Glu-R3,WT-Gua-R1,WT-Gua-R2,WT-Gua-R3,WT-H-R1,WT-H-R2,WT-H-R3,WT-H-R4,WT-M-R1,WT-M-R2,WT-M-R3,WT-P-R1,WT-P-R2,WT-P-R3,WT-V-R1,WT-V-R2,WT-V-R3
PHAPC140,0.288452223840516,0.799930997266123,0.5028691481153921,0,0,0,0.44117822348054603,0.7301449763155171,0.38829580512385803,0.513377013520295,0.21071649371121,0.7241257702961991,0,0,0,0.327423967766254,0.7157038686770358,0.307699772001169,0.749260434433261,0.217791340978548,0.697442963123185,0.646732467500449,0.753110807175205,0.7791296639171371,0,0,0,1.54265786430247,1.22046925056519,0.765921316022813,0.9897214090312509,1.0031610999729,0.5649080559250761,0.810134164949432,0,0,0,0.439549025115117,0.32957197882953604,0.24525490845600198,0.29495876976586105,0.5913391074556059,0.7098251088590971
PHAPC141,0.288452223840516,0.799930997266123,0.5028691481153921,0,0,0,0.44117822348054603,0.7301449763155171,0.38829580512385803,0.513377013520295,0.21071649371121,0.7241257702961991,0,0,0,0.327423967766254,0.7157038686770358,0.307699772001169,0.749260434433261,0.217791340978548,0.697442963123185,0.646732467500449,0.753110807175205,0.7791296639171371,0,0,0,1.54265786430247,1.22046925056519,0.765921316022813,0.9897214090312509,1.0031610999729,0.5649080559250761,0.810134164949432,0,0,0,0.439549025115117,0.32957197882953604,0.24525490845600198,0.29495876976586105,0.5913391074556059,0.7098251088590971
PHAPC60,0.288452223840516,0.799930997266123,0.5028691481153921,0,0,0,0.44117822348054603,0.7301449763155171,0.38829580512385803,0.513377013520295,0.21071649371121,0.7241257702961991,0,0,0,0.327423967766254,0.7157038686770358,0.307699772001169,0.749260434433261,0.217791340978548,0.697442963123185,0.646732467500449,0.753110807175205,0.7791296639171371,0,0,0,1.54265786430247,1.22046925056519,0.765921316022813,0.9897214090312509,1.0031610999729,0.5649080559250761,0.810134164949432,0,0,0,0.439549025115117,0.32957197882953604,0.24525490845600198,0.29495876976586105,0.5913391074556059,0.7098251088590971
PHAPC80,0.288452223840516,0.799930997266123,0.5028691481153921,0,0,0,0.44117822348054603,0.7301449763155171,0.38829580512385803,0.513377013520295,0.21071649371121,0.7241257702961991,0,0,0,0.327423967766254,0.7157038686770358,0.307699772001169,0.749260434433261,0.217791340978548,0.697442963123185,0.646732467500449,0.753110807175205,0.7791296639171371,0,0,0,1.54265786430247,1.22046925056519,0.765921316022813,0.9897214090312509,1.0031610999729,0.5649080559250761,0.810134164949432,0,0,0,0.439549025115117,0.32957197882953604,0.24525490845600198,0.29495876976586105,0.5913391074556059,0.7098251088590971
PHEMEabcpp,114.3232313821245,146.6055354989549,124.71154873261689,0,0,0,89.7356506559431,132.15624071310862,94.5111989671471,39.5300300410627,47.481449916259194,44.7509726043051,0,0,0,129.168755283787,159.7042061247898,144.6958177835493,133.0353526915945,173.1441160779452,149.15315939934408,123.8198705959951,123.19637620707731,107.3074037122238,0,0,0,116.95274933743072,136.5399974069811,117.42162944872821,37.114552838672,166.1903555621769,135.5779334220182,157.25604290740642,0,0,0,50.10858886312319,43.942930510604796,29.92109883163227,114.64064184899789,121.731379120504,118.11489811415379
PHEt2rpp,8.268963750094791,7.99930997266123,8.925927379048199,0,0,0,8.558857535522609,17.7060156756513,16.541401298276348,23.61534262193355,15.3823040409183,24.0409755738338,0,0,0,38.79974018030101,31.38872681197856,48.693488919184944,19.64727361402768,21.77913409785475,24.410503709311502,10.406513340689049,9.60216279148387,8.14544648640643,0,0,0,8.77386660322027,5.5683909557036895,7.01112589282421,27.134861964273398,7.28963732646971,9.352366703648471,8.73144600001054,0,0,0,17.054502174466535,22.960181191791058,40.46705989524025,25.169815020020103,25.849966697344996,23.56619361412207
PHETA1,284.4138927067489,346.07923781722525,298.36902788179924,0,0,0,212.91261065171125,359.8702052015103,199.5840438336628,94.66672129314247,105.63920218055299,93.41222436820972,0,0,0,426.142294047779,414.4947833738151,357.777909894359,271.5652819023658,369.0837258449785,372.6338117258165,243.1126139194869,275.70131466005625,221.48531446080764,0,0,0,225.90296100379265,250.27247569402448,242.20788693613719,76.70340919992194,337.329639217552,328.08604536893,342.23667723752675,0,0,0,122.54626820209447,108.53903836119399,78.97208052283251,448.73060840379605,443.25089954565163,443.7826580587075
PIabc,179.994187676482,182.8205933751848,234.3370230217722,0,0,0,322.3248100748876,351.564806095922,345.4279482381842,396.429729840372,366.5062213950307,360.5422210304772,0,0,0,672.692541775769,554.670498224703,609.476323391316,232.85349278998132,287.26677875070453,348.920750979628,226.12118818242968,217.96281944329078,192.5866869264272,0,0,0,259.3593534358517,195.5801974030716,226.7716265670622,493.21116883390704,189.3299382682178,214.35122344268177,210.18480835076915,0,0,0,504.6901906371767,568.621520807227,518.591503930216,215.6148606988446,201.9845437037643,276.0509848353026
PICH,7.59590856113359,5.45407498135993,6.24395858909945,0,0,0,9.08827140369926,4.10706549177478,5.04784546661015,18.070870875914398,15.6632593658666,14.554927982953599,0,0,0,2.9468157098962795,2.7605720648971404,2.38467323300906,6.07733463484756,4.21063259225192,2.98904127052794,5.879386068185902,7.342830369958251,8.64125627253552,0,0,0,8.77386660322027,6.40746356546726,7.60029613591869,27.794676236961003,5.283315126523919,6.967199356409268,6.21102859794564,0,0,0,15.5600354890751,30.869908683699894,35.0714519092082,4.81765990617573,4.98414390569725,4.25895065315458
PIt2r,9.32662190417668,10.68998696346546,10.685969397452082,0,0,0,12.70593283623974,11.95612398716656,17.473311230573593,37.373846584277516,43.19688121079798,35.40975016748418,0,0,0,30.12300503449536,12.16696576750956,16.231162973061668,25.0585989738235,16.76993325534817,16.34009227888608,13.346206374782,15.31325307922912,13.45769419493231,0,0,0,13.98033689524105,12.89120645909484,12.4904091536028,37.114552838671955,12.63982985965845,10.670485500806992,9.09150562887696,0,0,0,30.328882732942997,32.188196599018,34.8261970007523,26.25133050916164,20.52791473024458,20.08805058071244
PIuabcpp,139.41857485624942,162.6768764440288,111.5112335945881,0,0,0,317.3836139719056,570.790835234656,207.50527825819017,213.359486819034,116.03454920363943,200.0759503328402,0,0,0,1056.269720013935,785.740604397575,640.400150477433,172.2466487602683,200.2228394729445,341.84668663937896,100.3023263232514,195.3694952280348,130.3271437825029,0,0,0,164.2930625482127,132.344634358163,145.6428840929534,215.924220736984,164.18403336223076,313.1473656678008,231.5183413611041,0,0,0,110.59053471896341,224.768089561744,200.128005300098,233.31238688479561,237.38041313575027,267.8170135725376
PLCD,234.89626094746004,170.458023417436,232.11601761759601,0,0,0,346.060198498141,198.964506045978,366.31826255384806,860.522550062719,794.611897784971,652.799381922023,0,0,0,186.63166162676498,213.075266046135,245.775192885934,89.7447498132283,90.74639207439492,75.52310943533921,126.289212744633,122.81982080349,131.247933385314,0,0,0,248.27150003617803,201.606264327738,225.711120129492,735.5279604783908,155.891234935788,143.988786699125,154.915655319775,0,0,0,776.06775874325,881.495186042733,852.996571609974,84.9481256925679,84.814923412204,95.5424596524345
PLPS,303.6440409627836,391.8207466608973,238.0666358702955,0,0,0,1528.5060730707003,613.047975738916,1280.2112694933635,122.9024570367588,121.4429392088937,170.0971434425768,0,0,0,442.18606846832597,489.1324725358488,433.164354034645,464.20846471109553,712.613267681808,626.901589138726,331.12702336023,333.69084681254657,349.6167291904535,0,0,0,235.44815653916373,358.36028369720395,253.57887262786022,149.2005024114611,389.226506789484,364.4912311952131,380.0429382685003,0,0,0,141.1831468669755,109.63761162395909,83.8771786919526,678.011892101792,689.9237843699897,652.7551701068261
PMANM,421.2363975484336,506.1381582702014,423.5834457625318,0,0,0,358.76613133438065,547.5174641145987,335.9535305931617,361.41741751828823,331.7379999326809,370.752394391654,0,0,0,683.0063967604051,672.761636556413,683.5550435005973,473.0330876055317,536.057087261865,514.1150985308053,429.9595031664348,521.2154377991731,434.61269252686816,0,0,0,433.6796921020302,491.39143200881074,436.1038139385277,378.5684389544535,557.4231845516049,548.1491169326321,593.828342907934,0,0,0,307.86013719062794,303.8653644808328,274.31761510803807,567.9922709791265,525.1091274205775,533.4335693076112
PMDPHT,576.03909100951,708.884305577288,1835.3466733341504,0,0,0,510.7961471457769,361.1479589100631,900.846267887351,280.919901798306,512.602990368136,324.19110736160803,0,0,0,639.78643301526,681.350082980538,890.329290285382,245.341166697202,380.554069803182,401.92641617698996,1164.58879238626,737.985831797769,455.861683360972,0,0,0,893.9702323632788,530.827844667698,799.4451028548891,402.156799203032,712.5118906074159,404.28586535704596,659.8992848049211,0,0,0,527.722559553209,364.616465911744,416.074952195607,183.75931356413105,180.69633583536304,356.119257114609
PMPK,1190.82693075493,1138.01092511069,1045.59067621893,0,0,0,904.856536358601,984.965573049633,654.045454150626,431.54471756516,368.402669838431,387.696937416585,0,0,0,960.498209442305,966.813683172865,931.407209847538,321.51597753125,586.3668870279098,527.9643230842511,1095.91756310985,1219.03535988093,1223.87104207493,0,0,0,911.4215494532001,1004.52247254331,881.987853912424,408.837418713993,799.185009645074,935.801578420773,774.7583064133072,0,0,0,471.28446472842796,468.321781916771,531.344759169928,454.826422978957,484.053297960089,483.958759220133
PNTK,391.42966775158027,518.3552862284479,561.076252009748,0,0,0,297.1776513364959,335.2278122508614,354.4364109170572,107.91184824196611,120.74055089652299,101.9569084577049,0,0,0,362.13090834947633,446.70145746428113,461.70350788775426,399.1893092341647,523.2073981441305,426.038015759249,410.6163230021031,377.5595513305022,285.7280967492482,0,0,0,435.8008466654466,405.4246291721251,386.84918161582993,78.27046809755481,567.3879181446699,368.1945173396102,522.1764767635168,0,0,0,101.799554216661,80.5254201606833,58.7385505752125,184.8408290532727,203.1672219186762,243.115099784241
PNTOt2,699.01588910685,353.933105790384,534.968962070091,0,0,0,259.853973630042,64.2527579157655,259.847552788886,317.575020563655,245.976386992219,219.12045809163,0,0,0,176.31780664212795,116.86421741397899,118.002862562448,238.76432510606602,147.88032052443398,178.246494432483,612.220471280198,740.370682687158,935.947216272822,0,0,0,242.679365278082,96.03567415384848,184.704871210117,520.428507582266,191.13562824816898,103.37817423428899,186.69091756723597,0,0,0,528.250018383347,1157.34693232305,1903.05546216435,73.64137285154321,58.03570954600021,36.981888171559
PNTOt4,4.51908484016808,4.508701984590871,2.93340336400645,0,0,0,6.176495128727652,4.198333613814221,4.50423133943675,8.522058424436901,6.181017148862151,5.937831316428831,0,0,0,6.057343403675691,5.11217049055026,5.53859589602104,11.1556553571174,10.6717757079488,10.0631056107774,3.1748684768203903,5.5228125859515,6.30386728078411,0,0,0,5.11005417550192,3.66140775169558,5.2436151635408,6.84557307913282,3.94576699322672,6.15122105340638,5.2208646185630085,0,0,0,6.59323537672675,6.48158225031421,7.35764725368005,9.34036104258559,8.36322451972928,11.499166763517401
POAACR,0.192301482560344,0.0727209997514657,0.0838115246858986,0,0,0,0.0882356446961093,0.18253624407887895,0.232977483074315,0.513377013520295,0.632149481133629,0.3620628851481,0,0,0,0.0,0.102243409811005,0.307699772001169,0.24975347814442,0.0725971136595159,0.0996347090175979,0.352763164091154,0.251036935725068,0.141659938894025,0,0,0,0.0964161165189041,0.0,0.3535021458566829,0.16495356817187498,0.267509626659439,0.251070247077812,0.18002981443320698,0,0,0,0.439549025115117,0.769001283935585,0.245254908456002,1.57311343875126,1.26715523026201,0.8517901306309169
POX,204.99338040932705,136.788200532507,245.986824953112,0,0,0,285.26583930252104,148.49323455816798,387.75219099668493,1002.21460579432,962.482704441568,849.0374656722929,0,0,0,108.70475729839599,113.89915852946,125.695356862477,298.455406382582,252.56535842145598,227.067501851106,244.700048157897,192.23153353147097,162.696439819788,0,0,0,270.447206835526,279.64001703575,279.031027129542,1234.26507384606,164.250910768896,177.255594436935,198.302840598178,0,0,0,844.7253164662309,821.622943222034,680.9502533280889,279.620913738036,247.602131993197,318.356561323305
PPA,771.4173972908198,982.3879856425508,1056.0671168046654,0,0,0,523.2373730479285,603.4648229247748,571.649084303344,223.31900088132852,279.76126481724936,259.599088651187,0,0,0,689.5548761157299,846.2687030056894,781.0958712249671,403.1853648844755,615.9139122873327,584.5568378062468,1117.0833529553217,833.9447004786769,749.8060565660737,0,0,0,801.7000088546877,847.2344978767237,733.8704547984742,203.63517990818016,861.7153848767178,710.403264106668,799.2423611762224,0,0,0,310.4095215362958,253.1112797410834,219.38051561389327,340.67737907956956,405.1517656224405,452.7264544303328
PPA2,78.843607849741,90.02859769231459,99.73571437621929,0,0,0,86.02975357870659,130.23961015028,86.20166873749649,22.0752115813727,31.045563406784897,23.896150419774603,0,0,0,150.94244914024299,133.42764980336202,132.84937656150498,60.0240859140423,76.08177511517259,86.7818315543278,66.319474849137,103.050662115141,56.6639755576099,0,0,0,86.485256517457,70.2532612356589,77.5348039912325,31.836038657171898,73.23076029802141,96.85034781026579,83.6238488042247,0,0,0,33.933184738887,40.2077814172034,31.637883190824198,80.6220637360019,86.92684879597401,90.3607363577631
PPAt2pp,699.01588910685,353.933105790384,534.968962070091,0,0,0,259.853973630042,64.2527579157655,259.847552788886,317.575020563655,245.976386992219,219.12045809163,0,0,0,176.31780664212795,116.86421741397899,118.002862562448,238.76432510606602,147.88032052443398,178.246494432483,612.220471280198,740.370682687158,935.947216272822,0,0,0,242.679365278082,96.03567415384848,184.704871210117,520.428507582266,191.13562824816898,103.37817423428899,186.69091756723597,0,0,0,528.250018383347,1157.34693232305,1903.05546216435,73.64137285154321,58.03570954600021,36.981888171559
PPAt4pp,699.01588910685,353.933105790384,534.968962070091,0,0,0,259.853973630042,64.2527579157655,259.847552788886,317.575020563655,245.976386992219,219.12045809163,0,0,0,176.31780664212795,116.86421741397899,118.002862562448,238.76432510606602,147.88032052443398,178.246494432483,612.220471280198,740.370682687158,935.947216272822,0,0,0,242.679365278082,96.03567415384848,184.704871210117,520.428507582266,191.13562824816898,103.37817423428899,186.69091756723597,0,0,0,528.250018383347,1157.34693232305,1903.05546216435,73.64137285154321,58.03570954600021,36.981888171559
PPBNGS,161.24479312684798,182.09338337767,186.313019376753,0,0,0,131.471110597203,218.039543552221,133.962052767731,50.310947324989,53.3815117401731,46.41646187598639,0,0,0,310.07049747464197,298.959730287379,248.46756589094397,385.2031144580769,442.842393323047,425.240938087108,165.387130098069,157.02360329603002,138.614250207803,0,0,0,129.197596135331,125.32693616741301,107.582486389051,46.104522304039094,217.48532647412398,203.304132571258,209.824748721903,0,0,0,71.558581288741,69.1002582279261,56.0407465821964,218.761087576347,215.078481083139,214.509147897219
PPC,342.48894043997217,218.01755725489437,216.19182792727557,0,0,0,464.384198035623,709.7921851007219,289.35803397829943,394.3762217862906,275.61717377426226,302.6845719838116,0,0,0,718.3681852791608,435.25019556544913,374.316772639422,284.05295580958716,239.93346064469972,304.0851319217089,125.40730483440515,231.64433244030633,229.84325085555554,0,0,0,150.40914176949045,145.76979611437983,153.53776535041928,386.1563030903603,151.27669387591234,341.5183035875935,192.091812000232,0,0,0,517.5250221705378,656.3975245021595,671.875821715217,352.47572987020357,347.87634921459795,257.45356698319443
